"","Strip","Yield","strip_id","NRate"
"2040","R2",204.7137,"R2","37 lb/Ac"
"2041","R2",206.0234,"R2","37 lb/Ac"
"2042","R2",189.0558,"R2","37 lb/Ac"
"2043","R2",191.2308,"R2","37 lb/Ac"
"2044","R2",188.9311,"R2","37 lb/Ac"
"2045","R2",203.0317,"R2","37 lb/Ac"
"2046","R2",194.9839,"R2","37 lb/Ac"
"2047","R2",212.9882,"R2","37 lb/Ac"
"2048","R2",205.3662,"R2","37 lb/Ac"
"2049","R2",205.3298,"R2","37 lb/Ac"
"2050","R2",178.231,"R2","37 lb/Ac"
"2051","R2",175.718,"R2","37 lb/Ac"
"2052","R2",166.9042,"R2","37 lb/Ac"
"2053","R2",145.4548,"R2","37 lb/Ac"
"2054","R2",145.624,"R2","37 lb/Ac"
"2055","R2",153.8826,"R2","37 lb/Ac"
"2056","R2",148.9179,"R2","37 lb/Ac"
"2057","R2",157.4472,"R2","37 lb/Ac"
"2058","R2",148.331,"R2","37 lb/Ac"
"2059","R2",138.1495,"R2","37 lb/Ac"
"2060","R2",140.6496,"R2","37 lb/Ac"
"2061","R2",148.208,"R2","37 lb/Ac"
"2062","R2",157.1587,"R2","37 lb/Ac"
"2063","R2",162.9022,"R2","37 lb/Ac"
"2064","R2",186.836,"R2","37 lb/Ac"
"2065","R2",181.7808,"R2","37 lb/Ac"
"2066","R2",177.2987,"R2","37 lb/Ac"
"2067","R2",186.7029,"R2","37 lb/Ac"
"2068","R2",180.3272,"R2","37 lb/Ac"
"2069","R2",188.474,"R2","37 lb/Ac"
"2070","R2",180.8707,"R2","37 lb/Ac"
"2071","R2",183.1169,"R2","37 lb/Ac"
"2072","R2",188.5691,"R2","37 lb/Ac"
"2073","R2",192.0147,"R2","37 lb/Ac"
"2074","R2",184.7205,"R2","37 lb/Ac"
"2075","R2",187.9764,"R2","37 lb/Ac"
"2076","R2",178.3598,"R2","37 lb/Ac"
"2077","R2",179.4943,"R2","37 lb/Ac"
"2078","R2",172.141,"R2","37 lb/Ac"
"2079","R2",170.7447,"R2","37 lb/Ac"
"2080","R2",183.2712,"R2","37 lb/Ac"
"2081","R2",184.4117,"R2","37 lb/Ac"
"2082","R2",173.3484,"R2","37 lb/Ac"
"2083","R2",204.3614,"R2","37 lb/Ac"
"2084","R2",199.3249,"R2","37 lb/Ac"
"2085","R2",193.2796,"R2","37 lb/Ac"
"2086","R2",195.1524,"R2","37 lb/Ac"
"2087","R2",206.583,"R2","37 lb/Ac"
"2088","R2",194.0177,"R2","37 lb/Ac"
"2089","R2",182.2581,"R2","37 lb/Ac"
"2090","R2",177.972,"R2","37 lb/Ac"
"2091","R2",178.6171,"R2","37 lb/Ac"
"2092","R2",186.0734,"R2","37 lb/Ac"
"2093","R2",176.6995,"R2","37 lb/Ac"
"2094","R2",179.4895,"R2","37 lb/Ac"
"2095","R2",195.4761,"R2","37 lb/Ac"
"2096","R2",175.8418,"R2","37 lb/Ac"
"2097","R2",174.7479,"R2","37 lb/Ac"
"2098","R2",178.3187,"R2","37 lb/Ac"
"2099","R2",170.2527,"R2","37 lb/Ac"
"2100","R2",179.6093,"R2","37 lb/Ac"
"2101","R2",179.7314,"R2","37 lb/Ac"
"2102","R2",176.6894,"R2","37 lb/Ac"
"2103","R2",181.445,"R2","37 lb/Ac"
"2104","R2",176.766,"R2","37 lb/Ac"
"2105","R2",181.6278,"R2","37 lb/Ac"
"2106","R2",171.3194,"R2","37 lb/Ac"
"2107","R2",173.9404,"R2","37 lb/Ac"
"2108","R2",162.2157,"R2","37 lb/Ac"
"2109","R2",157.7601,"R2","37 lb/Ac"
"2110","R2",151.2912,"R2","37 lb/Ac"
"2111","R2",157.6011,"R2","37 lb/Ac"
"2112","R2",170.4876,"R2","37 lb/Ac"
"2113","R2",157.7796,"R2","37 lb/Ac"
"2114","R2",162.9601,"R2","37 lb/Ac"
"2115","R2",164.5212,"R2","37 lb/Ac"
"2116","R2",183.8138,"R2","37 lb/Ac"
"2117","R2",182.7253,"R2","37 lb/Ac"
"2118","R2",182.3205,"R2","37 lb/Ac"
"2119","R2",195.1509,"R2","37 lb/Ac"
"2120","R2",184.9083,"R2","37 lb/Ac"
"2121","R2",157.6812,"R2","37 lb/Ac"
"2122","R2",136.9718,"R2","37 lb/Ac"
"2123","R2",132.9199,"R2","37 lb/Ac"
"2124","R2",136.4784,"R2","37 lb/Ac"
"2125","R2",157.8995,"R2","37 lb/Ac"
"2126","R2",171.5062,"R2","37 lb/Ac"
"2127","R2",168.6013,"R2","37 lb/Ac"
"2128","R2",182.9387,"R2","37 lb/Ac"
"2129","R2",173.514,"R2","37 lb/Ac"
"2130","R2",182.012,"R2","37 lb/Ac"
"2131","R2",174.4802,"R2","37 lb/Ac"
"2132","R2",187.8411,"R2","37 lb/Ac"
"2133","R2",173.4755,"R2","37 lb/Ac"
"2134","R2",158.3425,"R2","37 lb/Ac"
"2135","R2",164.8867,"R2","37 lb/Ac"
"2136","R2",155.8874,"R2","37 lb/Ac"
"2137","R2",159.7715,"R2","37 lb/Ac"
"2138","R2",157.011,"R2","37 lb/Ac"
"2139","R2",161.6258,"R2","37 lb/Ac"
"2140","R2",175.6134,"R2","37 lb/Ac"
"2141","R2",177.4484,"R2","37 lb/Ac"
"2142","R2",158.86,"R2","37 lb/Ac"
"2143","R2",171.3958,"R2","37 lb/Ac"
"2144","R2",179.0651,"R2","37 lb/Ac"
"2145","R2",173.2348,"R2","37 lb/Ac"
"2146","R2",167.3456,"R2","37 lb/Ac"
"2147","R2",186.8596,"R2","37 lb/Ac"
"2148","R2",169.5525,"R2","37 lb/Ac"
"2149","R2",168.1042,"R2","37 lb/Ac"
"2150","R2",180.0043,"R2","37 lb/Ac"
"2151","R2",172.9942,"R2","37 lb/Ac"
"2152","R2",162.0043,"R2","37 lb/Ac"
"2153","R2",169.2627,"R2","37 lb/Ac"
"2154","R2",156.3027,"R2","37 lb/Ac"
"2155","R2",161.5165,"R2","37 lb/Ac"
"2156","R2",167.3636,"R2","37 lb/Ac"
"2157","R2",173.6961,"R2","37 lb/Ac"
"2158","R2",185.8349,"R2","37 lb/Ac"
"2159","R2",182.3366,"R2","37 lb/Ac"
"2160","R2",174.7274,"R2","37 lb/Ac"
"2161","R2",155.2868,"R2","37 lb/Ac"
"2162","R2",166.3191,"R2","37 lb/Ac"
"2163","R2",152.1662,"R2","37 lb/Ac"
"2164","R2",150.7078,"R2","37 lb/Ac"
"2165","R2",151.5697,"R2","37 lb/Ac"
"2166","R2",156.2966,"R2","37 lb/Ac"
"2167","R2",160.9612,"R2","37 lb/Ac"
"2168","R2",164.8647,"R2","37 lb/Ac"
"2169","R2",156.2314,"R2","37 lb/Ac"
"2170","R2",148.8529,"R2","37 lb/Ac"
"2171","R2",141.603,"R2","37 lb/Ac"
"2172","R2",160.0659,"R2","37 lb/Ac"
"2173","R2",147.5042,"R2","37 lb/Ac"
"2174","R2",151.3277,"R2","37 lb/Ac"
"2175","R2",139.9055,"R2","37 lb/Ac"
"2176","R2",138.2515,"R2","37 lb/Ac"
"2177","R2",144.7488,"R2","37 lb/Ac"
"2178","R2",149.7887,"R2","37 lb/Ac"
"2179","R2",174.7062,"R2","37 lb/Ac"
"2180","R2",169.518,"R2","37 lb/Ac"
"2181","R2",159.2461,"R2","37 lb/Ac"
"2182","R2",146.0285,"R2","37 lb/Ac"
"2183","R2",147.3341,"R2","37 lb/Ac"
"2184","R2",140.6201,"R2","37 lb/Ac"
"2185","R2",125.456,"R2","37 lb/Ac"
"2186","R2",136.147,"R2","37 lb/Ac"
"2187","R2",117.4181,"R2","37 lb/Ac"
"2188","R2",131.1046,"R2","37 lb/Ac"
"2189","R2",131.8089,"R2","37 lb/Ac"
"2190","R2",138.4696,"R2","37 lb/Ac"
"2191","R2",149.2355,"R2","37 lb/Ac"
"2192","R2",141.8329,"R2","37 lb/Ac"
"2193","R2",153.1359,"R2","37 lb/Ac"
"2194","R2",141.3328,"R2","37 lb/Ac"
"2195","R2",136.5127,"R2","37 lb/Ac"
"2196","R2",137.671,"R2","37 lb/Ac"
"2197","R2",140.7055,"R2","37 lb/Ac"
"2198","R2",137.2842,"R2","37 lb/Ac"
"2199","R2",142.5974,"R2","37 lb/Ac"
"2200","R2",156.9918,"R2","37 lb/Ac"
"2201","R2",152.183,"R2","37 lb/Ac"
"2202","R2",169.6291,"R2","37 lb/Ac"
"2203","R2",153.8574,"R2","37 lb/Ac"
"2204","R2",158.7318,"R2","37 lb/Ac"
"2205","R2",157.1443,"R2","37 lb/Ac"
"2206","R2",161.7895,"R2","37 lb/Ac"
"2207","R2",155.0757,"R2","37 lb/Ac"
"2208","R2",154.2733,"R2","37 lb/Ac"
"2209","R2",175.0061,"R2","37 lb/Ac"
"2210","R2",174.1658,"R2","37 lb/Ac"
"2211","R2",157.1197,"R2","37 lb/Ac"
"2212","R2",168.3161,"R2","37 lb/Ac"
"2213","R2",150.6097,"R2","37 lb/Ac"
"2214","R2",157.7508,"R2","37 lb/Ac"
"2215","R2",156.0608,"R2","37 lb/Ac"
"2216","R2",160.2996,"R2","37 lb/Ac"
"2217","R2",165.7273,"R2","37 lb/Ac"
"2218","R2",163.9787,"R2","37 lb/Ac"
"2219","R2",155.0967,"R2","37 lb/Ac"
"2220","R2",152.109,"R2","37 lb/Ac"
"2221","R2",151.5507,"R2","37 lb/Ac"
"2222","R2",155.8907,"R2","37 lb/Ac"
"2223","R2",150.1103,"R2","37 lb/Ac"
"2224","R2",143.5472,"R2","37 lb/Ac"
"2225","R2",118.8128,"R2","37 lb/Ac"
"2226","R2",121.1182,"R2","37 lb/Ac"
"2227","R2",128.6735,"R2","37 lb/Ac"
"2228","R2",113.1669,"R2","37 lb/Ac"
"2229","R2",127.3313,"R2","37 lb/Ac"
"2230","R2",146.4191,"R2","37 lb/Ac"
"2231","R2",146.26,"R2","37 lb/Ac"
"2232","R2",157.9052,"R2","37 lb/Ac"
"2233","R2",156.5016,"R2","37 lb/Ac"
"2234","R2",154.2304,"R2","37 lb/Ac"
"2235","R2",153.9872,"R2","37 lb/Ac"
"2236","R2",166.8576,"R2","37 lb/Ac"
"2237","R2",165.7365,"R2","37 lb/Ac"
"2238","R2",154.7663,"R2","37 lb/Ac"
"2239","R2",162.6938,"R2","37 lb/Ac"
"2240","R2",145.0514,"R2","37 lb/Ac"
"2241","R2",143.0271,"R2","37 lb/Ac"
"2242","R2",138.4522,"R2","37 lb/Ac"
"2243","R2",150.0288,"R2","37 lb/Ac"
"2244","R2",147.0791,"R2","37 lb/Ac"
"2245","R2",150.1827,"R2","37 lb/Ac"
"2246","R2",156.7681,"R2","37 lb/Ac"
"2247","R2",167.506,"R2","37 lb/Ac"
"2248","R2",143.4359,"R2","37 lb/Ac"
"2249","R2",127.0122,"R2","37 lb/Ac"
"2250","R2",143.1016,"R2","37 lb/Ac"
"2251","R2",147.9697,"R2","37 lb/Ac"
"2252","R2",148.9278,"R2","37 lb/Ac"
"2253","R2",161.6679,"R2","37 lb/Ac"
"2254","R2",153.7286,"R2","37 lb/Ac"
"2255","R2",150.7546,"R2","37 lb/Ac"
"2256","R2",134.9892,"R2","37 lb/Ac"
"2257","R2",110.7998,"R2","37 lb/Ac"
"2258","R2",56.8581,"R2","37 lb/Ac"
"2259","R2",179.5604,"R2","37 lb/Ac"
"2260","R2",148.057,"R2","37 lb/Ac"
"2261","R2",138.4323,"R2","37 lb/Ac"
"2262","R2",142.5934,"R2","37 lb/Ac"
"2263","R2",149.8027,"R2","37 lb/Ac"
"2264","R2",152.5604,"R2","37 lb/Ac"
"2265","R2",170.8114,"R2","37 lb/Ac"
"2266","R2",168.3267,"R2","37 lb/Ac"
"2267","R2",163.6566,"R2","37 lb/Ac"
"2268","R2",162.7561,"R2","37 lb/Ac"
"2269","R2",150.7871,"R2","37 lb/Ac"
"2270","R2",132.7249,"R2","37 lb/Ac"
"2271","R2",138.3255,"R2","37 lb/Ac"
"2272","R2",143.4247,"R2","37 lb/Ac"
"2273","R2",133.7506,"R2","37 lb/Ac"
"2274","R2",143.8906,"R2","37 lb/Ac"
"2275","R2",139.0969,"R2","37 lb/Ac"
"2276","R2",152.1712,"R2","37 lb/Ac"
"2277","R2",135.8454,"R2","37 lb/Ac"
"2278","R2",134.7653,"R2","37 lb/Ac"
"2279","R2",150.2069,"R2","37 lb/Ac"
"2280","R2",153.7659,"R2","37 lb/Ac"
"2281","R2",176.0647,"R2","37 lb/Ac"
"2282","R2",170.0765,"R2","37 lb/Ac"
"2283","R2",169.4433,"R2","37 lb/Ac"
"2284","R2",167.0553,"R2","37 lb/Ac"
"2285","R2",194.0132,"R2","37 lb/Ac"
"2286","R2",184.5148,"R2","37 lb/Ac"
"2287","R2",166.0842,"R2","37 lb/Ac"
"2288","R2",174.8154,"R2","37 lb/Ac"
"2289","R2",175.7875,"R2","37 lb/Ac"
"2290","R2",164.9546,"R2","37 lb/Ac"
"2291","R2",163.1778,"R2","37 lb/Ac"
"2292","R2",164.693,"R2","37 lb/Ac"
"2293","R2",156.2768,"R2","37 lb/Ac"
"2294","R2",170.8919,"R2","37 lb/Ac"
"2295","R2",169.4446,"R2","37 lb/Ac"
"2296","R2",170.6966,"R2","37 lb/Ac"
"2297","R2",170.6237,"R2","37 lb/Ac"
"2298","R2",174.879,"R2","37 lb/Ac"
"2299","R2",173.2928,"R2","37 lb/Ac"
"2300","R2",176.8987,"R2","37 lb/Ac"
"2301","R2",181.4893,"R2","37 lb/Ac"
"2302","R2",184.0128,"R2","37 lb/Ac"
"2303","R2",172.0824,"R2","37 lb/Ac"
"2304","R2",178.8592,"R2","37 lb/Ac"
"2305","R2",185.4238,"R2","37 lb/Ac"
"2306","R2",183.4659,"R2","37 lb/Ac"
"2307","R2",214.0803,"R2","37 lb/Ac"
"2308","R2",186.5556,"R2","37 lb/Ac"
"2309","R2",192.9403,"R2","37 lb/Ac"
"2310","R2",195.3425,"R2","37 lb/Ac"
"2311","R2",188.3866,"R2","37 lb/Ac"
"2312","R2",204.7215,"R2","37 lb/Ac"
"2313","R2",224.9421,"R2","37 lb/Ac"
"2314","R2",229.3152,"R2","37 lb/Ac"
"2315","R2",199.2069,"R2","37 lb/Ac"
"2316","R2",192.6184,"R2","37 lb/Ac"
"2317","R2",182.5202,"R2","37 lb/Ac"
"2318","R2",175.2585,"R2","37 lb/Ac"
"2319","R2",187.2254,"R2","37 lb/Ac"
"2320","R2",178.3421,"R2","37 lb/Ac"
"2321","R2",191.0885,"R2","37 lb/Ac"
"2322","R2",188.1815,"R2","37 lb/Ac"
"2323","R2",191.1198,"R2","37 lb/Ac"
"2324","R2",190.6129,"R2","37 lb/Ac"
"2325","R2",187.7635,"R2","37 lb/Ac"
"2326","R2",175.8811,"R2","37 lb/Ac"
"2327","R2",181.291,"R2","37 lb/Ac"
"2328","R2",174.1112,"R2","37 lb/Ac"
"2329","R2",173.4779,"R2","37 lb/Ac"
"2330","R2",163.2487,"R2","37 lb/Ac"
"2331","R2",168.9721,"R2","37 lb/Ac"
"2332","R2",166.213,"R2","37 lb/Ac"
"2333","R2",170.999,"R2","37 lb/Ac"
"2334","R2",179.2591,"R2","37 lb/Ac"
"2335","R2",183.9404,"R2","37 lb/Ac"
"2336","R2",192.2631,"R2","37 lb/Ac"
"2337","R2",181.4192,"R2","37 lb/Ac"
"2338","R2",194.7506,"R2","37 lb/Ac"
"2339","R2",193.1133,"R2","37 lb/Ac"
"2340","R2",168.4786,"R2","37 lb/Ac"
"2341","R2",171.2626,"R2","37 lb/Ac"
"2342","R2",190.3835,"R2","37 lb/Ac"
"2343","R2",176.9401,"R2","37 lb/Ac"
"2344","R2",193.6193,"R2","37 lb/Ac"
"2345","R2",184.7846,"R2","37 lb/Ac"
"2346","R2",183.3085,"R2","37 lb/Ac"
"2347","R2",173.0804,"R2","37 lb/Ac"
"2348","R2",170.9371,"R2","37 lb/Ac"
"2349","R2",167.8039,"R2","37 lb/Ac"
"2350","R2",165.6194,"R2","37 lb/Ac"
"2351","R2",161.7389,"R2","37 lb/Ac"
"2352","R2",178.3687,"R2","37 lb/Ac"
"2353","R2",174.0348,"R2","37 lb/Ac"
"2354","R2",169.8263,"R2","37 lb/Ac"
"2355","R2",168.9659,"R2","37 lb/Ac"
"2356","R2",174.2568,"R2","37 lb/Ac"
"2357","R2",156.8302,"R2","37 lb/Ac"
"2358","R2",167.6951,"R2","37 lb/Ac"
"2359","R2",161.1206,"R2","37 lb/Ac"
"2360","R2",165.7137,"R2","37 lb/Ac"
"2361","R2",189.3763,"R2","37 lb/Ac"
"2362","R2",186.2296,"R2","37 lb/Ac"
"2363","R2",175.8653,"R2","37 lb/Ac"
"2364","R2",166.0859,"R2","37 lb/Ac"
"2365","R2",173.897,"R2","37 lb/Ac"
"2366","R2",200.7585,"R2","37 lb/Ac"
"2367","R2",183.6532,"R2","37 lb/Ac"
"2368","R2",190.3079,"R2","37 lb/Ac"
"2369","R2",181.8643,"R2","37 lb/Ac"
"2370","R2",198.0019,"R2","37 lb/Ac"
"2371","R2",191.782,"R2","37 lb/Ac"
"2372","R2",191.3364,"R2","37 lb/Ac"
"2373","R2",181.8178,"R2","37 lb/Ac"
"2374","R2",182.6775,"R2","37 lb/Ac"
"2375","R2",184.683,"R2","37 lb/Ac"
"2376","R2",186.737,"R2","37 lb/Ac"
"2377","R2",183.3627,"R2","37 lb/Ac"
"2378","R2",183.9652,"R2","37 lb/Ac"
"2379","R2",189.2416,"R2","37 lb/Ac"
"2380","R2",192.7154,"R2","37 lb/Ac"
"2381","R2",196.1705,"R2","37 lb/Ac"
"2382","R2",204.9469,"R2","37 lb/Ac"
"2383","R2",190.3294,"R2","37 lb/Ac"
"2384","R2",189.4271,"R2","37 lb/Ac"
"2385","R2",182.6206,"R2","37 lb/Ac"
"2386","R2",175.376,"R2","37 lb/Ac"
"2387","R2",173.0338,"R2","37 lb/Ac"
"2388","R2",170.3742,"R2","37 lb/Ac"
"2389","R2",168.2353,"R2","37 lb/Ac"
"2390","R2",178.8683,"R2","37 lb/Ac"
"2391","R2",159.2596,"R2","37 lb/Ac"
"2392","R2",175.3455,"R2","37 lb/Ac"
"2393","R2",160.4197,"R2","37 lb/Ac"
"2394","R2",178.7225,"R2","37 lb/Ac"
"2395","R2",167.5083,"R2","37 lb/Ac"
"2396","R2",181.1875,"R2","37 lb/Ac"
"2397","R2",165.3641,"R2","37 lb/Ac"
"2398","R2",177.4784,"R2","37 lb/Ac"
"2399","R2",163.3868,"R2","37 lb/Ac"
"2400","R2",184.8789,"R2","37 lb/Ac"
"2401","R2",181.9717,"R2","37 lb/Ac"
"2402","R2",197.5797,"R2","37 lb/Ac"
"2403","R2",173.2493,"R2","37 lb/Ac"
"2404","R2",174.6171,"R2","37 lb/Ac"
"2405","R2",185.6412,"R2","37 lb/Ac"
"2406","R2",179.8474,"R2","37 lb/Ac"
"2407","R2",161.532,"R2","37 lb/Ac"
"2408","R2",157.3243,"R2","37 lb/Ac"
"2409","R2",154.2636,"R2","37 lb/Ac"
"2410","R2",159.6098,"R2","37 lb/Ac"
"2411","R2",155.485,"R2","37 lb/Ac"
"2412","R2",163.654,"R2","37 lb/Ac"
"2413","R2",157.6248,"R2","37 lb/Ac"
"2414","R2",160.0871,"R2","37 lb/Ac"
"2415","R2",147.3423,"R2","37 lb/Ac"
"2416","R2",146.8413,"R2","37 lb/Ac"
"2417","R2",143.9425,"R2","37 lb/Ac"
"2418","R2",157.5815,"R2","37 lb/Ac"
"2419","R2",154.7766,"R2","37 lb/Ac"
"2420","R2",158.3834,"R2","37 lb/Ac"
"2421","R2",167.2927,"R2","37 lb/Ac"
"2422","R2",173.479,"R2","37 lb/Ac"
"2423","R2",170.3962,"R2","37 lb/Ac"
"2424","R2",167.4282,"R2","37 lb/Ac"
"2425","R2",165.7056,"R2","37 lb/Ac"
"2426","R2",163.7369,"R2","37 lb/Ac"
"2427","R2",158.4633,"R2","37 lb/Ac"
"2428","R2",169.5196,"R2","37 lb/Ac"
"2429","R2",167.1292,"R2","37 lb/Ac"
"2430","R2",172.3555,"R2","37 lb/Ac"
"2431","R2",158.7132,"R2","37 lb/Ac"
"2432","R2",171.5253,"R2","37 lb/Ac"
"2433","R2",186.9363,"R2","37 lb/Ac"
"2434","R2",173.3532,"R2","37 lb/Ac"
"2435","R2",168.445,"R2","37 lb/Ac"
"2436","R2",183.7689,"R2","37 lb/Ac"
"2437","R2",178.1188,"R2","37 lb/Ac"
"2438","R2",179.4527,"R2","37 lb/Ac"
"2439","R2",183.1839,"R2","37 lb/Ac"
"2440","R2",168.7763,"R2","37 lb/Ac"
"2441","R2",166.7847,"R2","37 lb/Ac"
"2442","R2",183.0669,"R2","37 lb/Ac"
"2443","R2",176.8669,"R2","37 lb/Ac"
"2444","R2",167.7348,"R2","37 lb/Ac"
"2445","R2",170.4565,"R2","37 lb/Ac"
"2446","R2",160.5546,"R2","37 lb/Ac"
"2447","R2",161.2726,"R2","37 lb/Ac"
"2448","R2",158.5504,"R2","37 lb/Ac"
"2449","R2",182.087,"R2","37 lb/Ac"
"2450","R2",174.2833,"R2","37 lb/Ac"
"2451","R2",169.8587,"R2","37 lb/Ac"
"2452","R2",177.7213,"R2","37 lb/Ac"
"2453","R2",162.7486,"R2","37 lb/Ac"
"2454","R2",178.6473,"R2","37 lb/Ac"
"2455","R2",170.8363,"R2","37 lb/Ac"
"2456","R2",162.5019,"R2","37 lb/Ac"
"2457","R2",170.497,"R2","37 lb/Ac"
"2458","R2",159.2576,"R2","37 lb/Ac"
"2459","R2",172.3669,"R2","37 lb/Ac"
"2460","R2",161.1328,"R2","37 lb/Ac"
"2461","R2",175.5268,"R2","37 lb/Ac"
"2462","R2",180.9326,"R2","37 lb/Ac"
"2463","R2",169.7909,"R2","37 lb/Ac"
"2464","R2",173.4583,"R2","37 lb/Ac"
"2465","R2",162.7035,"R2","37 lb/Ac"
"2466","R2",151.5467,"R2","37 lb/Ac"
"2467","R2",173.1509,"R2","37 lb/Ac"
"2468","R2",177.3927,"R2","37 lb/Ac"
"2469","R2",172.1244,"R2","37 lb/Ac"
"2470","R2",171.7933,"R2","37 lb/Ac"
"2471","R2",191.07,"R2","37 lb/Ac"
"2472","R2",181.6253,"R2","37 lb/Ac"
"2473","R2",183.6604,"R2","37 lb/Ac"
"2474","R2",173.9525,"R2","37 lb/Ac"
"2475","R2",177.1365,"R2","37 lb/Ac"
"2476","R2",174.5305,"R2","37 lb/Ac"
"2477","R2",182.4703,"R2","37 lb/Ac"
"2478","R2",192.2193,"R2","37 lb/Ac"
"2479","R2",171.871,"R2","37 lb/Ac"
"2480","R2",166.9333,"R2","37 lb/Ac"
"2481","R2",173.4894,"R2","37 lb/Ac"
"2482","R2",164.5405,"R2","37 lb/Ac"
"2483","R2",155.7896,"R2","37 lb/Ac"
"2484","R2",171.7441,"R2","37 lb/Ac"
"2485","R2",162.3587,"R2","37 lb/Ac"
"2486","R2",176.2957,"R2","37 lb/Ac"
"2487","R2",166.2211,"R2","37 lb/Ac"
"2488","R2",186.3467,"R2","37 lb/Ac"
"2489","R2",172.6797,"R2","37 lb/Ac"
"2490","R2",167.8398,"R2","37 lb/Ac"
"2491","R2",181.0022,"R2","37 lb/Ac"
"2492","R2",167.6855,"R2","37 lb/Ac"
"2493","R2",170.6428,"R2","37 lb/Ac"
"2494","R2",175.1578,"R2","37 lb/Ac"
"2495","R2",182.8269,"R2","37 lb/Ac"
"2496","R2",181.4897,"R2","37 lb/Ac"
"2497","R2",169.8386,"R2","37 lb/Ac"
"2498","R2",172.5448,"R2","37 lb/Ac"
"2499","R2",178.8833,"R2","37 lb/Ac"
"2500","R2",166.7717,"R2","37 lb/Ac"
"2501","R2",159.8601,"R2","37 lb/Ac"
"2502","R2",160.8524,"R2","37 lb/Ac"
"2503","R2",162.4763,"R2","37 lb/Ac"
"2504","R2",173.5149,"R2","37 lb/Ac"
"2505","R2",172.6055,"R2","37 lb/Ac"
"2506","R2",194.465,"R2","37 lb/Ac"
"2507","R2",168.2789,"R2","37 lb/Ac"
"2508","R2",172.74,"R2","37 lb/Ac"
"2509","R2",161.792,"R2","37 lb/Ac"
"2510","R2",172.3418,"R2","37 lb/Ac"
"2511","R2",160.3361,"R2","37 lb/Ac"
"2512","R2",168.9623,"R2","37 lb/Ac"
"2513","R2",170.6344,"R2","37 lb/Ac"
"2514","R2",160.8675,"R2","37 lb/Ac"
"2515","R2",149.2502,"R2","37 lb/Ac"
"2516","R2",155.4205,"R2","37 lb/Ac"
"2517","R2",135.8404,"R2","37 lb/Ac"
"2518","R2",147.7118,"R2","37 lb/Ac"
"2519","R2",145.181,"R2","37 lb/Ac"
"2520","R2",161.022,"R2","37 lb/Ac"
"2521","R2",171.1036,"R2","37 lb/Ac"
"2522","R2",167.6963,"R2","37 lb/Ac"
"2523","R2",165.8317,"R2","37 lb/Ac"
"2524","R2",156.4841,"R2","37 lb/Ac"
"2525","R2",153.7673,"R2","37 lb/Ac"
"2526","R2",162.0734,"R2","37 lb/Ac"
"2527","R2",166.5341,"R2","37 lb/Ac"
"2528","R2",166.6684,"R2","37 lb/Ac"
"2529","R2",152.8373,"R2","37 lb/Ac"
"2530","R2",159.6254,"R2","37 lb/Ac"
"2531","R2",141.5464,"R2","37 lb/Ac"
"2532","R2",153.0413,"R2","37 lb/Ac"
"2533","R2",161.9326,"R2","37 lb/Ac"
"2534","R2",160.8194,"R2","37 lb/Ac"
"2535","R2",159.5166,"R2","37 lb/Ac"
"2536","R2",149.388,"R2","37 lb/Ac"
"2537","R2",161.9528,"R2","37 lb/Ac"
"2538","R2",169.5593,"R2","37 lb/Ac"
"2539","R2",170.2038,"R2","37 lb/Ac"
"2540","R2",157.216,"R2","37 lb/Ac"
"2541","R2",172.6222,"R2","37 lb/Ac"
"2542","R2",161.0746,"R2","37 lb/Ac"
"2543","R2",160.6228,"R2","37 lb/Ac"
"2544","R2",148.2871,"R2","37 lb/Ac"
"2545","R2",141.0055,"R2","37 lb/Ac"
"2546","R2",147.8333,"R2","37 lb/Ac"
"2547","R2",165.2932,"R2","37 lb/Ac"
"2548","R2",162.5752,"R2","37 lb/Ac"
"2549","R2",172.4529,"R2","37 lb/Ac"
"2550","R2",162.0797,"R2","37 lb/Ac"
"2551","R2",148.3941,"R2","37 lb/Ac"
"2552","R2",154.4031,"R2","37 lb/Ac"
"2553","R2",138.1825,"R2","37 lb/Ac"
"2554","R2",142.2362,"R2","37 lb/Ac"
"2555","R2",147.0326,"R2","37 lb/Ac"
"2556","R2",149.9954,"R2","37 lb/Ac"
"2557","R2",152.3903,"R2","37 lb/Ac"
"2558","R2",156.0552,"R2","37 lb/Ac"
"2559","R2",147.632,"R2","37 lb/Ac"
"2560","R2",155.2742,"R2","37 lb/Ac"
"2561","R2",158.3473,"R2","37 lb/Ac"
"2562","R2",180.0348,"R2","37 lb/Ac"
"2563","R2",177.7804,"R2","37 lb/Ac"
"2564","R2",156.8097,"R2","37 lb/Ac"
"2565","R2",147.4799,"R2","37 lb/Ac"
"2566","R2",165.239,"R2","37 lb/Ac"
"2567","R2",148.4861,"R2","37 lb/Ac"
"2568","R2",154.0379,"R2","37 lb/Ac"
"2569","R2",167.9074,"R2","37 lb/Ac"
"2570","R2",163.0128,"R2","37 lb/Ac"
"2571","R2",165.9565,"R2","37 lb/Ac"
"2572","R2",176.4817,"R2","37 lb/Ac"
"2573","R2",164.2991,"R2","37 lb/Ac"
"2574","R2",152.9515,"R2","37 lb/Ac"
"2575","R2",161.8022,"R2","37 lb/Ac"
"2576","R2",155.3247,"R2","37 lb/Ac"
"2577","R2",137.7538,"R2","37 lb/Ac"
"2578","R2",146.6133,"R2","37 lb/Ac"
