,Field,Dataset,Product,Obj__Id,Moisture__,Yld_Vol_Dr
2227,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2227,32.3,74.191
2228,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2228,32.3,73.2887
2229,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2229,30.4,67.812
2230,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2230,30.4,67.9405
2231,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2231,30.4,66.3079
2232,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2232,29,91.7555
2233,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2233,29,91.7555
2234,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2234,29,91.7555
2235,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2235,29,90.3961
2236,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2236,29.6,130.1606
2237,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2237,29.6,130.0889
2238,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2238,29.6,120.3986
2239,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2239,30.5,132.3849
2240,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2240,30.5,132.3022
2241,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2241,28.5,76.1776
2242,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2242,28.5,76.2738
2243,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2243,28.5,72.9575
2244,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2244,27.8,43.0115
2245,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2245,29.4,10.1313
2246,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2246,29.4,10.1187
2247,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2247,29.4,10.1187
2248,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2248,30.1,14.6128
2249,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2249,30.4,16.2184
2250,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2250,30.4,15.6888
2251,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2251,30.5,13.9041
2252,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2252,28.2,21.0509
2253,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2253,30.2,24.0382
2254,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2254,30.3,51.2208
2255,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2255,30.3,51.2984
2256,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2256,30.3,49.7896
2257,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2257,30.2,30.0528
2258,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2258,30.2,30.0528
2259,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2259,30.2,29.996
2260,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2260,30.2,27.5484
2261,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2261,29.8,30.2196
2262,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2262,29.8,30.106
2263,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2263,29.8,30.1627
2264,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2264,29.8,29.66
2265,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2265,26.6,23.5077
2266,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2266,26.6,23.5077
2267,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2267,26.6,23.5077
2268,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2268,26.6,21.7365
2269,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2269,27.1,10.9439
2270,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2270,27.9,10.7005
2271,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2271,27.9,10.7005
2272,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2272,27.9,10.6224
2273,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2273,28.6,23.3097
2274,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2274,28.6,21.5535
2275,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2275,28.9,14.2162
2276,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2276,28.9,14.2012
2277,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2277,28.9,13.2358
2278,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2278,28.9,10.6275
2279,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2279,28.9,10.622
2280,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2280,29,18.8052
2281,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2281,29,18.7883
2282,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2282,29.1,23.4891
2283,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2283,29.1,23.4891
2284,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2284,29.1,23.3207
2285,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2285,29.2,16.1089
2286,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2286,29.2,16.1089
2287,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2287,29.2,16.1089
2288,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2288,29.2,16.1089
2289,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2289,29.4,16.842
2290,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2290,29.4,16.7496
2291,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2291,28,144.2789
2292,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2292,28,191.4729
2293,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2293,28,136.7664
2294,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2294,28,136.7664
2295,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2295,29.8,122.8632
2296,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2296,30.6,100.8423
2297,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2297,30.6,134.0388
2298,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2298,30.6,88.237
2299,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2299,30.6,87.42
2300,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2300,29.1,114.8899
2301,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2301,28.3,91.8668
2302,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2302,29.3,116.247
2303,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2303,30.9,143.8486
2304,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2304,31.6,108.4927
2305,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2305,29.6,118.4105
2306,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2306,28.4,133.8148
2307,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2307,28.3,131.2051
2308,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2308,30.1,54.9373
2309,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2309,30.7,78.9354
2310,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2310,30.4,77.2241
2311,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2311,28.2,84.5324
2312,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2312,28.1,104.3062
2313,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2313,30,70.1766
2314,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2314,30.7,44.1917
2315,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2315,31.3,37.327
2316,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2316,29.2,63.8537
2317,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2317,27.6,50.8052
2318,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2318,29.2,89.6966
2319,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2319,30.6,105.2533
2320,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2320,29.3,136.8451
2321,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2321,28.4,133.9007
2322,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2322,30.1,144.4418
2323,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2323,31.2,172.2339
2324,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2324,30.5,159.173
2325,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2325,28.7,176.6563
2326,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2326,28.8,179.3068
2327,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2327,29.9,199.6963
2328,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2328,30.9,210.4906
2329,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2329,29.4,230.4332
2330,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2330,28.3,256.3733
2331,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2331,28,241.5848
2332,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2332,27.3,243.7737
2333,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2333,27.5,224.1331
2334,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2334,28.8,156.5154
2335,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2335,30,164.4369
2336,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2336,28.2,163.233
2337,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2337,27.5,143.423
2338,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2338,28.4,116.1089
2339,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2339,29.8,82.9125
2340,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2340,28.9,50.2543
2341,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2341,27.7,66.2574
2342,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2342,29.5,58.5649
2343,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2343,30.2,89.2306
2344,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2344,28.1,120.6527
2345,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2345,27.1,132.5167
2346,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2346,27.9,169.6277
2347,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2347,29.7,175.594
2348,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2348,28.9,164.5206
2349,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2349,27.5,150.7
2350,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2350,27.6,159.0379
2351,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2351,29.3,146.5834
2352,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2352,30.1,159.6634
2353,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2353,28.3,164.6576
2354,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2354,26.6,262.3522
2355,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2355,26.9,171.745
2356,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2356,28.2,94.2284
2357,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2357,28.7,65.1365
2358,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2358,29,35.7944
2359,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2359,27.5,55.4305
2360,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2360,26.4,74.0783
2361,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2361,27.8,179.1717
2362,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2362,28.5,156.5765
2363,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2363,26.4,155.0301
2364,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2364,25.8,158.9118
2365,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2365,26.8,172.8944
2366,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2366,27.2,136.4805
2367,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2367,25.9,98.9002
2368,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2368,26.5,86.8994
2369,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2369,27.2,74.817
2370,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2370,27.6,83.1418
2371,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2371,26.5,85.0958
2372,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2372,25.7,96.0689
2373,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2373,27.3,86.1972
2374,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2374,28,76.91
2375,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2375,27.9,86.9656
2376,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2376,26.2,76.7428
2377,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2377,26.9,92.31
2378,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2378,28.1,85.3049
2379,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2379,28.2,100.622
2380,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2380,26.6,108.7031
2381,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2381,26.6,150.6773
2382,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2382,28.1,146.0363
2383,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2383,28.5,114.4496
2384,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2384,26.6,105.2336
2385,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2385,26.6,104.7159
2386,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2386,28.9,162.1756
2387,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2387,28.6,147.0991
2388,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2388,27.1,174.419
2389,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2389,26.5,139.1653
2390,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2390,28.2,105.2661
2391,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2391,29.3,92.8534
2392,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2392,27.6,113.3747
2393,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2393,26.8,139.8967
2394,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2394,28.4,109.5273
2395,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2395,29.5,129.6236
2396,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2396,30.3,65.4897
2397,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2397,28.4,124.8267
2398,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2398,27.8,104.402
2399,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2399,28.8,133.8259
2400,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2400,29.5,199.4003
2401,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2401,27.9,200.5851
2402,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2402,26.9,204.2633
2403,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2403,27.5,209.1517
2404,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2404,29.1,240.2815
2405,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2405,30.2,213.6856
2406,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2406,28.8,238.9539
2407,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2407,28.3,207.7525
2408,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2408,27.7,227.3945
2409,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2409,27.6,245.7155
2410,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2410,29.2,230.4155
2411,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2411,30.4,248.9394
2412,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2412,29.7,233.0563
2413,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2413,29.1,231.823
2414,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2414,29.1,232.23
2415,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2415,28.4,247.4217
2416,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2416,28.3,277.5586
2417,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2417,29.7,268.1562
2418,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2418,30.6,262.6352
2419,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2419,28.7,250.5592
2420,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2420,29.1,241.714
2421,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2421,28.5,237.4758
2422,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2422,28.5,245.9695
2423,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2423,29.8,206.0039
2424,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2424,30.9,191.4933
2425,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2425,29,196.3004
2426,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2426,28.3,198.8239
2427,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2427,27.8,204.3849
2428,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2428,28.1,186.3905
2429,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2429,29.3,220.7274
2430,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2430,29.7,188.3415
2431,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2431,28.6,207.1561
2432,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2432,28.1,185.9697
2433,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2433,27.9,215.3384
2434,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2434,27.8,223.9856
2435,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2435,28.7,222.6465
2436,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2436,29.6,204.1541
2437,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2437,28.2,203.283
2438,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2438,27.5,230.4084
2439,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2439,27.7,191.8244
2440,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2440,27.4,220.6863
2441,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2441,28.1,209.831
2442,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2442,29,202.6747
2443,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2443,27.8,199.1804
2444,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2444,26.9,185.7584
2445,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2445,27,212.531
2446,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2446,26.9,213.2401
2447,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2447,28.2,204.6495
2448,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2448,29.6,212.7978
2449,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2449,28.6,221.6559
2450,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2450,27.7,213.55
2451,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2451,27.3,214.1487
2452,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2452,27.4,225.9217
2453,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2453,28.2,209.3081
2454,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2454,28.7,209.2999
2455,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2455,30.3,215.3626
2456,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2456,29.1,218.0838
2457,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2457,28.2,218.2631
2458,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2458,28.6,239.9003
2459,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2459,28.9,227.3159
2460,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2460,28.7,233.2041
2461,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2461,28.5,239.3697
2462,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2462,28.3,210.5861
2463,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2463,27.7,185.7918
2464,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2464,29.1,180.2494
2465,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2465,29.8,192.3804
2466,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2466,28.3,190.1646
2467,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2467,28.2,194.4487
2468,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2468,27.7,189.2413
2469,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2469,27.7,200.0472
2470,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2470,28.8,201.0422
2471,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2471,30.4,175.0376
2472,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2472,28.3,185.8334
2473,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2473,28.3,200.6568
2474,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2474,28.1,225.9975
2475,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2475,28.8,206.2181
2476,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2476,28.8,206.2181
2477,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2477,30.4,227.8442
2478,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2478,29.1,233.5208
2479,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2479,28.6,241.2016
2480,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2480,28.7,247.0096
2481,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2481,28.2,240.7385
2482,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2482,28.8,224.6807
2483,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2483,28.3,211.826
2484,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2484,29.4,216.8946
2485,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2485,30.2,195.4711
2486,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2486,28.5,208.4917
2487,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2487,28.5,216.2112
2488,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2488,28.2,214.4637
2489,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2489,27.4,221.9478
2490,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2490,28.8,213.3222
2491,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2491,29.9,215.7764
2492,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2492,28.5,209.7268
2493,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2493,28,219.953
2494,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2494,27.7,199.7507
2495,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2495,27.4,212.36
2496,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2496,27.6,202.3329
2497,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2497,29.6,209.0502
2498,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2498,30.6,205.9308
2499,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2499,29,204.2528
2500,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2500,27.8,210.707
2501,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2501,27.6,211.5014
2502,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2502,27.8,227.9835
2503,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2503,27.6,220.8641
2504,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2504,28.2,242.105
2505,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2505,29.5,220.9935
2506,M4 F1 S2 25.11,25/10/23-16:26:07 (2012384061),CORN,2506,28,225.4964
